"","ID","Nombre","code","Longitud","Latitud","Categoria","Description"
"470","367888712","C,S,D,R, San pedro Huitzizilapan",2110,-99.4760727692714,19.4044329239376,"hospital","A hospital"
"471","367890984","Unidad de Medicina Familiar ISSTE Lerma",2110,-99.5110571826066,19.288345053396,"hospital","A hospital"
"472","367892686","C.S.R.D. San Francisco Xochicuautla",2110,-99.449580834132,19.3680035820618,"hospital","A hospital"
"473","368003560","C.S.R.D. Santa Maria Tlalmimilolpan",2110,-99.4600538090932,19.3261163618978,"hospital","A hospital"
"474","368003562","C.S.R.D. San miguel Ameyalco",2110,-99.4588490152277,19.3038828924042,"hospital","A hospital"
"475","368003565","C.S.R.D. San Pedro Tultepec",2110,-99.5131731457494,19.2667478399977,"hospital","A hospital"
"476","368003567","C.S.R.D. Santiago Analco",2110,-99.4475573856361,19.3317784099609,"hospital","A hospital"
"477","368005460","C.S.R.D. Lerma de Villada",2110,-99.5142777727009,19.2859609103615,"hospital","A hospital"
"478","368184159","Centro de Salud",2110,-88.2588830870576,20.6649021990441,"hospital","A hospital"
"479","369267198","Hospital General San Pedro Limón",2110,-100.312973315289,18.5712420263135,"hospital","A hospital"
"480","369319783","Hospital Regional Militar",2110,-89.6437160666727,20.9707216767105,"hospital","A hospital"
"481","369444965","Centro Integral de Salud Mental de Yucatan",2110,-88.1863029986762,20.6986773795971,"hospital","A hospital"
"482","369637482","Hospital General de Zona 14",2110,-111.001276300591,29.0990538770575,"hospital","A hospital"
"483","369640409","Clínica del Seguro Social Nuevo Hermosillo",2110,-110.923314050653,29.0093043912015,"hospital","A hospital"
"484","369698469","Centro Medico Espinoza De Huamantla",2110,-97.9263805525974,19.3216876108478,"hospital","A hospital"
"485","5494409","COPLAMAR",2110,-97.3361427773862,20.4546489638255,"hospital","A hospital"
"486","5494932","Unidad Médico Familiar Número 27",2110,-97.3204381099317,20.4540818238093,"hospital","A hospital"
"487","369887331","Hospital General de Libres",2110,-97.6800828258039,19.4577113605565,"hospital","A hospital"
"488","369917736","Hospital Rural No.88 El Seco",2110,-97.6498623247288,19.1346782885862,"hospital","A hospital"
"489","369926157","Jurisdicción Sanitaria 4 El Seco",2110,-97.6465383428563,19.1367898945986,"hospital","A hospital"
"490","369939455","Hospital General de Serdán",2110,-97.4499020386721,18.9891717009901,"hospital","A hospital"
"491","369941502","Centro de Salud Tecolutla",2110,-97.01135299904,20.4775586483437,"hospital","A hospital"
"492","371431409","Centro de Salud Temozón",2110,-88.2022466205982,20.8105767624551,"hospital","A hospital"
"493","371482928",NA,2110,-99.1725734454125,19.400152091436,"hospital","A hospital"
"494","371671278","Sanatorio Bethesda",2110,-88.5719748815871,20.7725717399453,"hospital","A hospital"
"495","372148388","Instituto Mexicano del Seguro Social UMR 81 Hoctún",2110,-89.2076987820192,20.863237800545,"hospital","A hospital"
"496","372737257","IMSS",2110,-88.2118577919012,20.6897527637004,"hospital","A hospital"
"497","373191408","Hospital de la Familia",2110,-115.390377572958,32.667630211651,"hospital","A hospital"
"498","373260307",NA,2110,-99.4761139488032,19.3263981159953,"hospital","A hospital"
"499","374540661",NA,2110,-108.9814352,25.81417855,"hospital","A hospital"
"500","375133989","IMSS 65",2110,-100.263835083711,25.7414318997547,"hospital","A hospital"
"501","375134046","UMF 19 IMSS",2110,-100.186714004051,25.7784064005296,"hospital","A hospital"
"502","375259570","IMSS",2110,-100.297141583741,25.6707152882419,"hospital","A hospital"
"503","375275372",NA,2110,-100.337820865225,25.674303316352,"hospital","A hospital"
"504","375433231",NA,2110,-100.242152695008,25.7186348271218,"hospital","A hospital"
"505","375816505","Hospital Guillermo Alvarez Macías",2110,-99.329372765802,19.997566032756,"hospital","A hospital"
"506","376535300","Centro Médico Chiapas Nos Une ""Dr. Jesús Gilberto Gómez Maza""",2110,-93.0728939652586,16.7486693211168,"hospital","A hospital"
"507","376572394","Hospital",2110,-104.319892273607,19.0438207058429,"hospital","A hospital"
"508","376603279",NA,2110,-109.681478102737,29.8021179501215,"hospital","A hospital"
"509","376730218",NA,2110,-105.088222101814,19.5795210195908,"hospital","A hospital"
"510","377422842","Amerimed",2110,-105.249257070896,20.6719868927646,"hospital","A hospital"
"511","377696544",NA,2110,-103.348560226264,18.2739970156965,"hospital","A hospital"
"512","378067809","Laboratorio Estatal De Salud Pública",2110,-96.7207864671075,16.9122158034278,"hospital","A hospital"
"513","378067812","Hospital Psiquiátrico Cruz Del Sur",2110,-96.7198909202258,16.9128708860291,"hospital","A hospital"
"514","378089215","Hospital de la Mujer",2110,-96.7218033796154,16.9117106042929,"hospital","A hospital"
"515","378098762","Clínica del IMSS",2110,-96.7859865805633,16.8668049412844,"hospital","A hospital"
"516","378176249",NA,2110,-104.96972627533,19.386077199891,"hospital","A hospital"
"517","378346675",NA,2110,-97.4388674826557,20.554887262811,"hospital","A hospital"
"518","378346677","Hospital General de Zona 24 Poza Rica",2110,-97.4534046789951,20.5219445944482,"hospital","A hospital"
"519","378383470","Centro Estatal de Vacunología",2110,-96.7856160216472,16.8560292040092,"hospital","A hospital"
"520","378696180",NA,2110,-100.274141602467,25.7144236776581,"hospital","A hospital"
"521","379846783",NA,2110,-92.4504354554787,14.8680200027963,"hospital","A hospital"
"522","380157029","Centro de Salud Oriental",2110,-97.6195811977005,19.3760226423958,"hospital","A hospital"
"523","380342831","Hospital para el Niño Poblano",2110,-98.2449964578693,19.0343004260567,"hospital","A hospital"
"524","381783832","Sanatorio Guadalajara",2110,-103.371272384291,20.6783212343989,"hospital","A hospital"
"525","382389289","IMSS",2110,-115.000016528468,32.5686151002947,"hospital","A hospital"
"526","383239266","Centro de Salud SSN",2110,-104.861303182533,21.4268602230447,"hospital","A hospital"
"527","383324968","Hospital Rural Número 22 Oportunidades IMSS",2110,-104.812286784352,21.450016662001,"hospital","A hospital"
"528","384248207","Hospital San Jorge",2110,-104.65250388705,24.0282809220164,"hospital","A hospital"
"529","385053013","Beneficencia Española",2110,-98.21031995,19.0558493,"hospital","A hospital"
"530","385071593","Centro de Salud Chilapa",2110,-105.229026246513,22.0311019852027,"hospital","A hospital"
"531","385199529","Hospital Rosamorada",2110,-105.208721025807,22.1147697222246,"hospital","A hospital"
"532","385353042",NA,2110,-104.847239177512,21.4792093424153,"hospital","A hospital"
"533","385353060",NA,2110,-104.84885959095,21.4790368532278,"hospital","A hospital"
"534","385353072","Centro Médico Puerta de Hierro",2110,-104.849718904115,21.4801997903192,"hospital","A hospital"
"535","385449975","Hospital de La Amistad Corea México",2110,-89.640210945066,20.9024633410242,"hospital","A hospital"
"536","385663712","Hospital General Xalatlaco",2110,-99.4182836964224,19.1720178666768,"hospital","A hospital"
"537","386027007","Hospital Mujer y NIño",2110,-115.375327691094,32.6238073445421,"hospital","A hospital"
"538","386056949","ISSSTE Adolfo López Mateos",2110,-99.1730142901117,19.3587328724137,"hospital","A hospital"
"539","386385107",NA,2110,-98.6808724172527,20.1364795261623,"hospital","A hospital"
"540","386388953","Centro de salud de Real del Monte",2110,-98.6747676655217,20.1357258744449,"hospital","A hospital"
"541","386424782",NA,2110,-99.080847217565,19.6842369250964,"hospital","A hospital"
"542","386613422","Ex- Hospital Regional",2110,-105.223536519468,20.6271189192497,"hospital","A hospital"
"543","387429549","Hospital General de Atizapán de Zaragoza",2110,-99.2373205281512,19.5459891607406,"hospital","A hospital"
"544","387441706","OCA Hospital",2110,-100.317991487707,25.6814537410134,"hospital","A hospital"
"545","387441707","OCA Hospital",2110,-100.319011309276,25.6816798159735,"hospital","A hospital"
"546","389616922","Asilo Ejido Queretaro",2110,-115.143549800854,32.5442514613536,"hospital","A hospital"
"547","390173889","Unidad de Medicina Familiar No. 65",2110,-96.7045111869056,17.0776471613543,"hospital","A hospital"
"548","392611572","Hospital Regional de Cocula",2110,-103.820131992528,20.37508487173,"hospital","A hospital"
"549","392655464","Hospital General Mapastepec",2110,-92.8881365932928,15.4611051065414,"hospital","A hospital"
"550","392811177","Hospital General de Valladolid",2110,-88.1895643556167,20.7088951197058,"hospital","A hospital"
"551","394358508",NA,2110,-96.937528750434,19.5453101081805,"hospital","A hospital"
"552","395366658","Centro Medico de Especialidades",2110,-106.458978031972,31.7389776877254,"hospital","A hospital"
"553","395366662","Torre Medica de Especialidades",2110,-106.457248166667,31.7402004,"hospital","A hospital"
"554","395366669","Hospital General de Ciudad Juarez",2110,-106.456378883598,31.7380221335467,"hospital","A hospital"
"555","396314018","hospital Nogalar",2110,-100.279165547736,25.7119251921385,"hospital","A hospital"
"556","396783686","Hospital de Traumatología de Lomas Verdes",2110,-99.2377897594723,19.4880983344565,"hospital","A hospital"
"557","397178288","HOSPITAL",2110,-99.9959768847084,19.4410354758036,"hospital","A hospital"
"558","397178725","Clínica Club de Leones",2110,-99.6688288830927,19.2710973783111,"hospital","A hospital"
"559","397179550","Centro de Salud",2110,-99.6611216014422,19.2274260228267,"hospital","A hospital"
"560","397387178",NA,2110,-99.4154950535965,19.1856990954508,"hospital","A hospital"
"561","397388155","Hospital IMSS",2110,-96.3679754088464,18.4579498784172,"hospital","A hospital"
"562","397388177","Hospital IMSS",2110,-96.3669788715234,18.4563435584827,"hospital","A hospital"
"563","397388372",NA,2110,-99.4025053663982,19.1715622714716,"hospital","A hospital"
"564","398069740","IMSS centro del adulto mayor",2110,-99.09760855,19.41976265,"hospital","A hospital"
"565","398139969",NA,2110,-99.1395842271981,19.4197315380306,"hospital","A hospital"
"566","398357121","hospital",2110,-100.054045753508,18.5415817712875,"hospital","A hospital"
"567","398357123","hospitales",2110,-100.161463008889,18.5224103437744,"hospital","A hospital"
"568","398414658","Clínica 21",2110,-99.1131219214455,19.4176587328825,"hospital","A hospital"
"569","399155370","Centro de Salud",2110,-87.4299125559126,21.351971829452,"hospital","A hospital"
"570","399534318","UMF 66",2110,-100.16053584724,25.7566132632176,"hospital","A hospital"
"571","400346120","Torre Medica",2110,-99.6654449441173,19.2918961124926,"hospital","A hospital"
"572","401292774","ISSSTE",2110,-103.713498041261,19.2508485820167,"hospital","A hospital"
"573","401330452","Hospital",2110,-100.014633881204,19.9116857540402,"hospital","A hospital"
"574","401710782","Hospital General",2110,-96.3471908367996,18.4428296012039,"hospital","A hospital"
"575","404784788","Hospital Angeles Clinica Londres",2110,-99.1569348970987,19.4215919434555,"hospital","A hospital"
"576","404847248","Centro médico",2110,-99.1826032109643,18.9210806739503,"hospital","A hospital"
"577","404849773","Hospital Comunitario Cortazar",2110,-100.955848964102,20.4747391245699,"hospital","A hospital"
"578","405224816","HOSPITAL GENERAL VALLE DE SANTIAGO",2110,-101.21918877228,20.3970223148207,"hospital","A hospital"
"579","406510712",NA,2110,-88.3071585334321,21.0119502698106,"hospital","A hospital"
"580","408063529","Nuevo Hospital General de San Juan Zitlaltepec ( en construccion )",2110,-99.1262037191594,19.8246411342636,"hospital","A hospital"
"581","408075327","Hospital Santa Cruz",2110,-99.6702398449098,19.2933979141791,"hospital","A hospital"
"582","410359799","ISEM",2110,-100.382279462408,18.6525717429773,"hospital","A hospital"
"583","413068744","Clínica familiar ISSSTE",2110,-101.1805902,19.7283929,"hospital","A hospital"
"584","413771927","Hospital Angeles Tijuana",2110,-117.00786658656,32.5180108283374,"hospital","A hospital"
"585","414288200","CRIT Baja California",2110,-116.961767829649,32.5186108985352,"hospital","A hospital"
"586","415177566","centro de Salud del Potrero",2110,-99.400390408696,19.1861386453505,"hospital","A hospital"
"587","415386559","Clinica 20 IMSS",2110,-116.96505818453,32.4993385630581,"hospital","A hospital"
"588","418202134","Cruz Roja",2110,-103.50756483711,25.5597387091938,"hospital","A hospital"
"589","418609469","Hospital Psiquiatrico",2110,-98.9577870075735,19.3199925204827,"hospital","A hospital"
"590","418663764","Centro de Salud Xochitepec",2110,-99.1299737323458,19.2540660549532,"hospital","A hospital"
"591","418995941","HOSPITAL GENERAL",2110,-98.9388420094825,18.8454647556054,"hospital","A hospital"
"592","419013478","Laboratorios Polanco",2110,-99.2426370222494,19.5545319614684,"hospital","A hospital"
"593","420426364","IMSS",2110,-96.9554294557592,19.4499619098995,"hospital","A hospital"
"594","421306791","Clínica Hospital No. 12 IMSS",2110,-96.9004522204757,19.6074124843839,"hospital","A hospital"
"595","423024362","Hospital General de Zona no. 25",2110,-99.0398400031819,19.3885251088014,"hospital","A hospital"
"596","423470270","CMF San Antonio Abad ISSSTE",2110,-99.1342047498874,19.4142540966019,"hospital","A hospital"
"597","423733360","Hospital",2110,-95.3081395608046,18.4584310354819,"hospital","A hospital"
"598","423882685","Hospital",2110,-95.3058529150808,18.4637743804622,"hospital","A hospital"
"599","424118284","Centro de salud",2110,-99.443793092852,19.2067174521799,"hospital","A hospital"
"600","424126885","Unidad Municipal de Equino-terapia (UNIMEQ)",2110,-99.697618974849,19.3062527088268,"hospital","A hospital"
"601","424129770","Unidad de Medicina Familiar 231",2110,-99.5958163518689,19.2588503138585,"hospital","A hospital"
"602","424229293","UMAE Victorio de la Fuente Narvaez",2110,-99.1369268960123,19.4842782708321,"hospital","A hospital"
"603","424229297","Hospital Juarez de México",2110,-99.1367389481062,19.4822424994132,"hospital","A hospital"
"604","424548028","Rio Grande State Center",2110,-97.7065427263553,26.1593502288224,"hospital","A hospital"
"605","425173868","Hospital General  Regional IMSS N.251",2110,-99.576112535049,19.2466454609343,"hospital","A hospital"
"606","425693222","Centro de rehabilitacion fisica",2110,-95.2945429124934,18.4666661537869,"hospital","A hospital"
"607","426636240","HOSPITAL CINTALARGA",2110,-99.2250238779198,20.1891983978082,"hospital","A hospital"
"608","426694274","Centro de Salud de San Miguel Totocuitlapilco",2110,-99.5933326248359,19.2283480703368,"hospital","A hospital"
"609","427330507",NA,2110,-99.137818462808,19.5144150175443,"hospital","A hospital"
"610","431485054","Clinica IMSS 66",2110,-106.384272844442,31.6197032092953,"hospital","A hospital"
"611","434416244","Hospital Santa Cecilia",2110,-100.312307820896,25.6801381316808,"hospital","A hospital"
"612","435240559","Hospital General",2110,-113.516297361237,31.3415670245968,"hospital","A hospital"
"613","436329127","Hospital General",2110,-94.1121456821826,17.9033485124381,"hospital","A hospital"
"614","437310466","Hospitalito de Nuestra Señora de Fátima",2110,-100.527065631888,21.2943616281629,"hospital","A hospital"
"615","437893758","Hospital del Niño Dr. Rodolfo Nieto Padrón",2110,-92.9530337091196,17.9773125103103,"hospital","A hospital"
"616","437893759","Hospital de la Mujer",2110,-92.9535266611411,17.9766054563309,"hospital","A hospital"
"617","438490994","Hospital de la Salud",2110,-100.940616790464,22.1386115546808,"hospital","A hospital"
"618","439592588","Hospital Central Norte PEMEX",2110,-99.2008446605636,19.4799003017865,"hospital","A hospital"
"619","439592589","Hospital General de Zona 48",2110,-99.2128073780048,19.4817441599516,"hospital","A hospital"
"620","440989498","Hospital Municipal",2110,-91.0371130382643,18.1852120230322,"hospital","A hospital"
"621","441008103","Hospital General de Tlalnepantla",2110,-99.1787707434187,19.5376780663927,"hospital","A hospital"
"622","441008113","Unidad de Medicina Familiar No. 79 del IMSS",2110,-99.1777490076075,19.5376471433163,"hospital","A hospital"
"623","441633835","Centro de Salud",2110,-99.0404994795834,19.5198743202033,"hospital","A hospital"
"624","441634577","Centro de Salud Rural",2110,-96.3248753756997,17.3950661867087,"hospital","A hospital"
"625","441720209","IMSS Unidad Médica Familiar 186",2110,-99.1829882045332,19.5140165555317,"hospital","A hospital"
"626","441835097","Centro Medico Rodriguez Sierra",2110,-98.2817547437667,26.0919790788403,"hospital","A hospital"
"627","441871529","Unidad Medica Xaltianguis",2110,-99.7113026461386,17.1051132753074,"hospital","A hospital"
"628","441945254","Centro de Salud",2110,-99.714116473509,17.0967641452457,"hospital","A hospital"
"629","442071413","Centro de Salud",2110,-100.066151329019,19.1306424392262,"hospital","A hospital"
"630","442074193","Hospital General",2110,-100.136023440223,19.203072984235,"hospital","A hospital"
"631","442386873","Government Hospital",2110,-99.0387703526505,19.514291349173,"hospital","A hospital"
"632","442505784","Hospital Regional de Alta Especialidad: Dr. Juan Graham Casasús",2110,-92.9855913885329,17.9780295718374,"hospital","A hospital"
"633","443504835","clinic 7 IMSS",2110,-101.429956144207,26.9025891061333,"hospital","A hospital"
"634","443504837","clinica 7 IMSS",2110,-101.429159583074,26.9039045956915,"hospital","A hospital"
"635","444137266","Hospital general",2110,-100.495939765854,21.2792241305433,"hospital","A hospital"
"636","445371974","Centro de Salud",2110,-102.249274295259,22.2281318085794,"hospital","A hospital"
"637","445412550",NA,2110,-103.431117650255,20.2798679837144,"hospital","A hospital"
"638","446549984","Ceca Camacho Quiroz",2110,-98.9714481233852,19.7459148887718,"hospital","A hospital"
"639","446738421","Centro de Salud ""San Felipe del Agua""",2110,-96.7120724,17.1068139,"hospital","A hospital"
"640","446838422","CREE",2110,-107.448180408251,24.7956163939644,"hospital","A hospital"
"641","447057277","Hospital General",2110,-100.173388151699,26.4964356155554,"hospital","A hospital"
"642","448084051",NA,2110,-92.7607896333578,16.9259836765608,"hospital","A hospital"
"643","449736111","Hospital #34 Cardiología",2110,-100.370354506637,25.7289133500364,"hospital","A hospital"
"644","449783886","Secetraria de Salud BC",2110,-116.909044289648,32.4631040960772,"hospital","A hospital"
"645","450441777","Instituto Mexicano del Seguro Social (IMSS)",2110,-99.3387031916553,19.9082208579165,"hospital","A hospital"
"646","450621789",NA,2110,-100.299120033774,25.7521910207083,"hospital","A hospital"
"647","451482958","CRIT Tamaulipas",2110,-97.9257056960168,22.4021331225405,"hospital","A hospital"
"648","451507377","Hospital General La Piedad",2110,-102.015046930921,20.319838600294,"hospital","A hospital"
"649","454054611","Christus Muguerza",2110,-100.348375387725,25.6731927927295,"hospital","A hospital"
"650","454054624","Sierra Madre",2110,-100.347437188136,25.6729505095563,"hospital","A hospital"
"651","455162446","Clinica de Medicina Familiar No. 43",2110,-99.0844140914561,19.3549639355783,"hospital","A hospital"
"652","455232924",NA,2110,-97.6927453,21.32961105,"hospital","A hospital"
"653","455233633",NA,2110,-97.6883274218097,21.3371439393512,"hospital","A hospital"
"654","456118092","Hospital General de México",2110,-99.1520293207859,19.4128749993886,"hospital","A hospital"
"655","456280962","Delegación Estatal Morelos IMSS",2110,-99.2341698378692,18.9180465176081,"hospital","A hospital"
"656","456459824","IMSS",2110,-114.922274133256,32.5111855317143,"hospital","A hospital"
"657","458139008","ISSSTE Cuautla",2110,-98.9474519104594,18.813826020161,"hospital","A hospital"
"658","458500470","Hospital Dr. Carlos Calero Elourdy",2110,-99.2408388749064,18.9294507436632,"hospital","A hospital"
"659","458747061","Hospital General de zona No. 47 IMSS",2110,-99.0542748620792,19.3576925018925,"hospital","A hospital"
"660","459392278","Hospital Pedro Loza S.A de C.V",2110,-103.324744097834,20.6717461964839,"hospital","A hospital"
"661","460574719","UMAPS Laguna Larga de Cortés",2110,-101.937927074142,20.3928000147341,"hospital","A hospital"
"662","460627717","Centro de Salud Santa Ana Pacueco",2110,-102.017979374372,20.357348351345,"hospital","A hospital"
"663","460788604","Hospital Regional de Los Reyes",2110,-102.475254154604,19.6037490605422,"hospital","A hospital"
"664","460847080","UMF ISSSTE Los Reyes",2110,-102.461323315643,19.5888794660726,"hospital","A hospital"
"665","460976210","Clinica #35",2110,-100.346647307629,25.7323261772021,"hospital","A hospital"
"666","461190714","Centro de Salud Pátzcuaro",2110,-101.602147181417,19.5045827755458,"hospital","A hospital"
"667","461236797","Clínica Hospital ISSSTE Pátzcuaro",2110,-101.620812092327,19.504077883562,"hospital","A hospital"
"668","461381786","Unidad Medica Integral Hidalguense",2110,-99.3227597395448,19.9912531363287,"hospital","A hospital"
"669","461947780","Hospital General Doctor Miguel Silva",2110,-101.183035147467,19.699126666695,"hospital","A hospital"
"670","462696655","Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado",2110,-103.508468599779,25.5551143212333,"hospital","A hospital"
"671","462991141",NA,2110,-103.521747277009,25.5414786695255,"hospital","A hospital"
"672","463322704",NA,2110,-100.245809204413,25.691709887852,"hospital","A hospital"
"673","463716940",NA,2110,-100.297206629976,25.6836496593096,"hospital","A hospital"
"674","463777319","Centro de Salud",2110,-97.365476839084,19.804030340876,"hospital","A hospital"
"675","464217221","Instituto Nacional de Cancerología",2110,-99.1588917591949,19.2871847772903,"hospital","A hospital"
"676","464466014","Centro de Salud Lagunillas",2110,-101.416370073839,19.5651212051842,"hospital","A hospital"
"677","464618622",NA,2110,-103.437984567832,25.5388198693589,"hospital","A hospital"
"678","464624101",NA,2110,-103.445950607279,25.5350711269102,"hospital","A hospital"
"679","464801946","IMSS Hospital General de Zona No. 8 Uruapan",2110,-102.055897564765,19.4272786194026,"hospital","A hospital"
"680","464825737","Hospital de la Mujer",2110,-101.154456717196,19.6925618916152,"hospital","A hospital"
"681","465286805","Hospital General IMSS Coyoacán",2110,-99.1301712210133,19.3080963370743,"hospital","A hospital"
"682","465310827","Hospital Tlalpan",2110,-99.1430040478711,19.2988313432479,"hospital","A hospital"
"683","467187544","Hospital Coyoacán",2110,-99.1445732287911,19.3276034791213,"hospital","A hospital"
"684","467198224","Hospital General de Axapusco",2110,-98.7700205576286,19.7329549354955,"hospital","A hospital"
"685","467552068","Centro de Salud T-I Ahuehuetes",2110,-99.1308397353785,19.5450434376112,"hospital","A hospital"
"686","467552082",NA,2110,-99.1412306750559,19.5398853923261,"hospital","A hospital"
"687","467557427","UNEME",2110,-115.375150135578,32.6245817509442,"hospital","A hospital"
"688","467847061","Centro Médico Puerta de Hierro Sur",2110,-103.442902291885,20.5884247460831,"hospital","A hospital"
"689","467853560","Casa de Salud",2110,-98.9009427605554,18.934000485808,"hospital","A hospital"
"690","468473748",NA,2110,-103.532719564113,25.5315432871203,"hospital","A hospital"
"691","469330907",NA,2110,-93.2125847661804,18.3877338147571,"hospital","A hospital"
"692","469473621","Hospital General Reginaol 17",2110,-86.8550351864807,21.1359145536092,"hospital","A hospital"
"693","469589803","Hospital Juarez",2110,-106.438577513944,31.6770810919629,"hospital","A hospital"
"694","469791354","Policlínica",2110,-115.474098638169,32.6431414283308,"hospital","A hospital"
"695","469791367",NA,2110,-115.476059975718,32.6434226625067,"hospital","A hospital"
"696","469791370","IMSS Clínica 28",2110,-115.456536044037,32.6358217710917,"hospital","A hospital"
"697","469899661","Hospital Regional",2110,-102.888726706284,21.1820288519832,"hospital","A hospital"
"698","470029358",NA,2110,-100.636355499264,23.6624246427333,"hospital","A hospital"
"699","470030701","IMSS UMF No. 8",2110,-108.931132502181,25.9528817522619,"hospital","A hospital"
"700","470847890","FUCAM",2110,-99.1368694333333,19.3062640666667,"hospital","A hospital"
"701","470891629","Hospital Sedna",2110,-99.173974901527,19.3035286325275,"hospital","A hospital"
"702","471311101","Centro de Salud Tlajomulco de Zúñiga",2110,-103.451939917327,20.475891308337,"hospital","A hospital"
"703","473173279",NA,2110,-97.8718974730229,22.2765570813137,"hospital","A hospital"
"704","473242784","Hospital de Pemex Picacho",2110,-99.218940726713,19.3080346024517,"hospital","A hospital"
"705","473245456","Hospital Merlos",2110,-99.16183490799,19.3019554383858,"hospital","A hospital"
"706","473669153","ISSSTE Tamazunchale",2110,-98.7761735748643,21.2512420594804,"hospital","A hospital"
"707","473679061","Hospital Comunitario De Tamazunchale",2110,-98.7507907827504,21.2773738164164,"hospital","A hospital"
"708","473679102","IMSS. Hospital Rural de Solidaridad (Oportunidades",2110,-98.7683775865283,21.249062163642,"hospital","A hospital"
"709","474366300","Cruz Roja Toluquilla",2110,-103.363082254407,20.5772399809038,"hospital","A hospital"
"710","474658123","Clínica 25",2110,-100.350446740719,25.7159973343835,"hospital","A hospital"
"711","475208387","IMSS UMF No. 5",2110,-103.178129835047,20.5149077192015,"hospital","A hospital"
"712","476748111",NA,2110,-100.140130420873,25.7923476539722,"hospital","A hospital"
"713","477200119","Hospital Comunitario Villagrán",2110,-100.990423785276,20.5110036377546,"hospital","A hospital"
"714","477379173","Hospital Materno Infantil de San Martín de Las Flores",2110,-103.277456793157,20.5974045798532,"hospital","A hospital"
"715","477736390","Hospital General de Gómez Palacio",2110,-103.507204329215,25.5604448053847,"hospital","A hospital"
"716","477909291","CLINICA 28",2110,-100.331983375964,25.7210192408475,"hospital","A hospital"
"717","478191916","Hospital Dr. Ángel Leaño",2110,-103.412904198305,20.7586414752512,"hospital","A hospital"
"718","478949858","Sucursal del IMSS",2110,-110.960654538445,31.2567619058323,"hospital","A hospital"
"719","479182500","Hospital Psiquiatrico Cruz del Norte",2110,-111.004146448497,29.0810616656527,"hospital","A hospital"
"720","480498438","Casa de salud Jalapasco",2110,-97.5138102052634,19.4346288997407,"hospital","A hospital"
"721","480542846","Hospital Siloé",2110,-103.278844046241,20.6752906227404,"hospital","A hospital"
"722","480964835","Hospital General Regional Clinica #46",2110,-103.359926788031,20.6473997367273,"hospital","A hospital"
"723","481696759","IMSS Clínica No. 93",2110,-103.247814977476,20.6179021912748,"hospital","A hospital"
"724","482558890","Clinica CIME",2110,-99.1722851972979,19.3897879524188,"hospital","A hospital"
"725","482728255","Hospital General de Emiliano Zapata",2110,-91.7826734185866,17.7409705869489,"hospital","A hospital"
"726","484075208","Hospital General La Barca",2110,-102.553756401901,20.3006162783739,"hospital","A hospital"
"727","484137277","Hospital Regional No. 1 IMSS",2110,-116.92697074131,32.4761955999723,"hospital","A hospital"
"728","484244633","Hospital Divina Providencia",2110,-102.549171091163,20.2797230402397,"hospital","A hospital"
"729","484244634","Sanatorio de La Barca",2110,-102.549009104834,20.2801227992366,"hospital","A hospital"
"730","484432447","ISEM",2110,-99.6122497116429,19.2566340939755,"hospital","A hospital"
"731","484439642","Hospital General de Zamora",2110,-102.278419141257,19.9903492953226,"hospital","A hospital"
"732","484467600","PREDIO PROPUESTO (CAPASITS)",2110,-92.9393826016074,17.9891011735046,"hospital","A hospital"
"733","484864683","Hospital de Especialidades ""Vida Mejor"" ISSTECH",2110,-93.0789330428555,16.7476973727402,"hospital","A hospital"
"734","484864684","Hospital de Especialidades Pediatricas (""Pediatrico"")",2110,-93.0781856458334,16.7508826461858,"hospital","A hospital"
"735","485037044","Hospital General de Apatzingán",2110,-102.321170065022,19.0663440466159,"hospital","A hospital"
"736","485427355","Hospital Rural IMSS-Prospera",2110,-101.57874329842,22.292431578788,"hospital","A hospital"
"737","485724846","Hospital General de Zona No. 50 del IMSS",2110,-100.922386887379,22.134177911356,"hospital","A hospital"
"738","485955398","Sanatorio La Luz",2110,-100.564582570485,19.688904704912,"hospital","A hospital"
"739","486172036","Hospital General de Ciudad Hidalgo",2110,-100.515374515985,19.6770233034052,"hospital","A hospital"
"740","486172060","IMSS Unidad de Medicina Familiar No. 19",2110,-100.553010916657,19.6884849525478,"hospital","A hospital"
"741","486635233","Clinica 14 IMSS",2110,-103.303140879587,20.6447724461759,"hospital","A hospital"
"742","486666341","IMSS Ameca",2110,-104.042552015548,20.5388471081331,"hospital","A hospital"
"743","486803512","Cruz Roja",2110,-96.9345490746179,18.8902105304613,"hospital","A hospital"
"744","488336291","Hospital General de Soledad de Graciano Sánchez",2110,-100.938272922721,22.1642461622446,"hospital","A hospital"
"745","488599517","Centro de Cirugía Plástica Estética y Reconstructiva de Occidente",2110,-103.375038881194,20.6683927717882,"hospital","A hospital"
"746","489631010","Urban Pedrera",2110,-97.885400157672,22.390503462562,"hospital","A hospital"
"747","489666745","Hospital Comunitario de Encarnación de Díaz",2110,-102.239737601021,21.5324173713652,"hospital","A hospital"
"748","489868754","Hospital Regional Zapotlán",2110,-103.478457838224,19.6973283690628,"hospital","A hospital"
"749","490133100","Clínica Hospital ISSSTE Ciudad Guzmán",2110,-103.467943702482,19.6849053892286,"hospital","A hospital"
"750","490473218","IMSS CLINICA 15",2110,-97.3952061604457,18.4757902089436,"hospital","A hospital"
